,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Fam228b,52.4897121903093,0.282815345630352,0.5969577636647261,0.473761064592155,0.6356703024381789,0.964696436159499,chr12,4746215.0,4769267.0,-,23052.0,2886.0
Klrb1f,16.4661905375969,0.346391151301855,0.7311727919611679,0.47374732089354205,0.6356801042531159,0.964696436159499,chr6,129045900.0,129057471.0,+,11571.0,1708.0
Zfp110,4181.1095928968,-0.0448616451282461,0.09474213549077198,-0.47351313009633006,0.635847135684428,0.964848644807457,chr7,12834809.0,12850584.0,+,15775.0,3549.0
Snrpg,5353.572398713321,-0.186928124850499,0.39508375218494296,-0.473135439806685,0.636116553993371,0.9648580063100809,chr6,86371539.0,86378902.0,+,7363.0,393.0
9530077C05Rik,136.082483581686,0.31977166224452697,0.675935898389849,0.47307986305544303,0.6361562026946539,0.9648580063100809,chr9,22411576.0,22444679.0,+,33103.0,2157.0
Lad1,211.748834175295,0.288849003893518,0.6106271568391889,0.4730366159747911,0.6361870560753721,0.9648580063100809,chr1,135818597.0,135833341.0,+,14744.0,2992.0
Nr1i2,15.544084647757499,0.33202235638403804,0.702065112452227,0.472922454762529,0.636268504127399,0.9648580063100809,chr16,38248348.0,38294824.0,-,46476.0,2527.0
Sh2d4b,462.251783330836,-0.18593548183302,0.393168744837384,-0.47291521585705804,0.636273668855982,0.9648580063100809,chr14,40815867.0,40892965.0,-,77098.0,1296.0
Ntrk1,125.313827615663,0.3827844531649221,0.8094149929130842,0.472914952794834,0.636273856542837,0.9648580063100809,chr3,87778243.0,87795162.0,-,16919.0,2588.0
Fbxo46,595.908431925356,-0.0830518594131119,0.175647524381581,-0.472832507634368,0.6363326797946329,0.9648580063100809,chr7,19119858.0,19138261.0,+,18403.0,2962.0
Gm11545,197.79118759146098,-0.41337644146704494,0.8743968159770129,-0.47275611474540397,0.636387186898114,0.9648580063100809,chr11,94755135.0,94761182.0,-,6047.0,2693.0
Ebi3,9.90439882394109,0.359980024216974,0.7615534870173458,0.47269171549177796,0.6364331379500071,,chr17,55952622.0,55957022.0,+,4400.0,1171.0
1700030J22Rik,316.905619654073,0.21999725302334197,0.465507749457395,0.472596327944649,0.636501202770802,0.964866354960941,chr8,116969598.0,116978943.0,-,9345.0,2971.0
Sft2d3,140.126325764375,0.10427505626497502,0.220684132752498,0.472508172492498,0.636564109779924,0.964866354960941,chr18,31909093.0,31911903.0,-,2810.0,2810.0
Bzrap1,65.780640482434,0.347131965961151,0.7347208551971991,0.47246782707424395,0.636592900814249,0.964866354960941,chr11,87760540.0,87785928.0,+,25388.0,7616.0
Edaradd,9.61569733490983,0.45742901140012504,0.9688664291684829,0.472128043277036,0.636835396882928,,chr13,12471208.0,12520450.0,-,49242.0,8103.0
Galnt11,601.049891845419,-0.211227697463921,0.44744995855823205,-0.47206999000410294,0.6368768320925899,0.964986672440121,chr5,25222892.0,25265918.0,+,43026.0,2541.0
5830417I10Rik,2113.9261490868803,0.0643299905227721,0.136299976497506,0.4719735995255221,0.636945632783455,0.964986672440121,chr3,88777056.0,88829371.0,+,52315.0,9833.0
Disc1,34.4840856834104,0.271864716557628,0.576069593783405,0.471930335312656,0.636976514524917,0.964986672440121,chr8,125054194.0,125261151.0,+,206957.0,2597.0
Endou,7.27673074819576,-0.699010570042678,1.4812844362376298,-0.471894899414538,0.637001808930943,,chr15,97711018.0,97731405.0,-,20387.0,2718.0
Selenbp2,7.54834433421969,0.854939187992734,1.81206973446359,0.47180258669560105,0.637067704418225,,chr3,94693572.0,94704406.0,+,10834.0,1695.0
Ptbp3,6711.11010900942,0.10479084038698301,0.222118619236506,0.47177873132465603,0.637084733538282,0.964986672440121,chr4,59471867.0,59549364.0,-,77497.0,6889.0
Col14a1,17.657739693210303,0.447257362971494,0.948050142754163,0.471765514081539,0.637094168729575,0.964986672440121,chr15,55307749.0,55520803.0,+,213054.0,6448.0
Gpsm1,467.345433874797,0.16480044401855898,0.34934593821778903,0.47173997459165795,0.637112400381467,0.964986672440121,chr2,26315532.0,26348237.0,+,32705.0,3623.0
Trim60,11.412603921481303,0.47114184143978,0.9988124220503009,0.47170202436274106,0.6371394919846031,0.964986672440121,chr8,64998447.0,65018688.0,-,20241.0,3633.0
Boc,91.23514848537519,0.274107033691813,0.5812299671361539,0.471598247148882,0.6372135781007789,0.9649977911575429,chr16,44485044.0,44558870.0,-,73826.0,4428.0
Ssu2,13.384561225007,-0.607339405461879,1.2886802351747901,-0.471287902836115,0.637435153232084,0.9650818691178019,chr6,112359323.0,112388023.0,-,28700.0,1321.0
Chst12,832.1771104407969,-0.195802251768162,0.415579483804183,-0.47115475955598896,0.6375302228760921,0.9650818691178019,chr5,140505608.0,140525238.0,+,19630.0,1786.0
Mocos,127.563997168928,0.263261039530963,0.5588212862309301,0.47110059336961607,0.637568901413204,0.9650818691178019,chr18,24653690.0,24701556.0,+,47866.0,2884.0
Gusb,1101.45988774845,-0.0883797901985945,0.18761472273648397,-0.47107065431495504,0.637590280466374,0.9650818691178019,chr5,129989020.0,130002828.0,-,13808.0,2456.0
Cklf,225.83942561696202,-0.0904448672339103,0.192006021544839,-0.47105224360262393,0.637603427443951,0.9650818691178019,chr8,104250860.0,104264936.0,+,14076.0,2258.0
Snord68,35.8701438717424,-0.313062454800867,0.6647812752729471,-0.470925500529974,0.637693936994436,0.9650818691178019,chr8,123103057.0,123103105.0,+,48.0,48.0
Cyp4f17,215.554814113865,0.134672756799301,0.28601072462319205,0.470866108173836,0.637736352023204,0.9650818691178019,chr17,32506461.0,32528894.0,+,22433.0,1693.0
Arhgap20,32.1583045124672,-0.35132749177358596,0.747123496950539,-0.47024018546808505,0.638183426588251,0.9655687362835049,chr9,51765351.0,51853059.0,+,87708.0,6364.0
Spx,13.930764178945001,0.40266608348817795,0.8565188505116009,0.470119347925226,0.638269751753959,0.9655687362835049,chr6,142413430.0,142419740.0,+,6310.0,1536.0
Ikbkb,1161.12321326654,0.160876248435182,0.342216490298144,0.4701008075181429,0.6382829972744829,0.9655687362835049,chr8,22659204.0,22706583.0,-,47379.0,4534.0
Dcp1a,3489.9604372763397,0.0466049225006966,0.0991506100335218,0.47004171214821505,0.6383252165858171,0.9655687362835049,chr14,30479564.0,30527056.0,+,47492.0,5616.0
Lcor,253.098216912462,0.219716393596564,0.46765012349641905,0.46983071864461207,0.638475965550383,0.965660501799379,chr19,41549638.0,41559781.0,+,10143.0,4663.0
Myh3,171.926644112325,0.31827989870680795,0.6776993954277339,0.46964760608340894,0.6386068064735361,0.965660501799379,chr11,67078299.0,67102291.0,+,23992.0,5992.0
Raver1,5657.75948601755,-0.066528760347161,0.141659593013121,-0.46963822874317496,0.638613507244426,0.965660501799379,chr9,21074163.0,21091988.0,-,17825.0,3444.0
Pcsk1n,465.95741815919797,-0.47265004608296507,1.00653164048121,-0.469582899407911,0.638653044557038,0.965660501799379,chrX,7919821.0,7924410.0,+,4589.0,2193.0
A630095N17Rik,13.4955712491077,-0.426012924858536,0.907797997966392,-0.46928163072938106,0.638868343566788,0.9658850268000241,chr1,75220094.0,75232093.0,-,11999.0,767.0
Fkbp14,256.053402671335,0.195945427237675,0.417664476849448,0.469145541693521,0.6389656083806939,0.965904187137212,chr6,54577604.0,54593128.0,-,15524.0,2644.0
Alkbh8,673.253458046874,-0.14226183065477802,0.303280367388665,-0.46907695305071995,0.639014632035374,0.965904187137212,chr9,3335230.0,3385846.0,+,50616.0,2269.0
Trio,1107.09295021492,-0.101016293754508,0.21552324179031,-0.468702553447997,0.639282261525902,0.9661816581775999,chr15,27730648.0,28025848.0,-,295200.0,11497.0
Col4a3bp,2203.12768256943,-0.0671378867098609,0.143263193458218,-0.46863318546253996,0.639331852523523,0.9661816581775999,chr13,96542734.0,96640167.0,+,97433.0,5363.0
Uck1,1109.47185525995,-0.0620139197563192,0.132406428120077,-0.46836034048195707,0.6395269243503979,0.9663754465152641,chr2,32255001.0,32260105.0,-,5104.0,1951.0
Evl,1886.81060430962,-0.0962662598061015,0.20563386535059,-0.46814399778934596,0.6396816173166,0.9665004917824541,chr12,108554719.0,108688515.0,+,133796.0,2697.0
Cfap97,687.6394033351061,-0.14411209220946802,0.30789390338582395,-0.468057634869372,0.6397433743504001,0.9665004917824541,chr8,46169555.0,46195590.0,+,26035.0,4523.0
Slc35f1,8.175773671555389,0.42381011547305,0.9055288243951541,0.46802498612469107,0.639766721705843,,chr10,52690500.0,53111622.0,+,421122.0,4973.0
Slc35b3,216.894471096716,-0.17797229891726601,0.38051145380946205,-0.467718637995017,0.639985810864035,0.9667212385885591,chr13,38932139.0,38960875.0,-,28736.0,2214.0
Rab29,372.201996729642,-0.146869062368443,0.314077094940664,-0.46762105462096504,0.6400556055751949,0.9667212385885591,chr1,131867276.0,131872889.0,+,5613.0,1191.0
Slc38a1,7724.51169739617,-0.11208939692689099,0.239726058621742,-0.46757285199334003,0.640090082792106,0.9667212385885591,chr15,96571417.0,96642913.0,-,71496.0,8391.0
Coa4,455.26602345704805,-0.14695828812980402,0.314494780617359,-0.467283710849899,0.640296909027873,0.9668159289677709,chr7,100537099.0,100539812.0,+,2713.0,834.0
Snora43,43.6318132435915,-0.293522051075646,0.628303144548035,-0.46716629324971604,0.640380907268875,0.9668159289677709,chr2,26637846.0,26637985.0,-,139.0,139.0
Akt2,2600.92945806717,-0.104440775514382,0.22356350171599101,-0.46716380228764204,0.640382689304049,0.9668159289677709,chr7,27591559.0,27639453.0,+,47894.0,3241.0
Ccdc84,539.8681362568319,0.0771386447878771,0.16514471767746697,0.46709725792459994,0.640430295933218,0.9668159289677709,chr9,44410163.0,44418007.0,-,7844.0,1158.0
Pitpnm3,7.4014987735192594,-0.457947170612979,0.98041461532538,-0.467095413975439,0.640431615137461,,chr11,72047527.0,72135889.0,-,88362.0,6666.0
Ak8,32.7247659666679,0.253492997663179,0.542790852935182,0.4670178141219529,0.640487132912804,0.9668159289677709,chr2,28700160.0,28813165.0,+,113005.0,1570.0
Rab25,117.65356225216298,-0.21365259371799697,0.45774846313314105,-0.466746719924767,0.6406810994141929,0.9669125465073259,chr3,88542028.0,88548279.0,-,6251.0,1060.0
Rps6ka4,593.0058192976239,0.190037722358082,0.407158472406028,0.4667414170091789,0.640684893867768,0.9669125465073259,chr19,6829083.0,6840627.0,-,11544.0,3132.0
Atg4c,385.708486662726,0.105078937368301,0.225215994800794,0.46656960337672293,0.6408078386489301,0.966977397557977,chr4,99193933.0,99259787.0,+,65854.0,3178.0
Mrps18c,1710.3929049178198,-0.13851607889654902,0.29698271282203903,-0.466411251955774,0.6409211589955129,0.966977397557977,chr5,100798758.0,100804467.0,+,5709.0,502.0
Prpf18,2425.10980129746,-0.0718424793349204,0.154035867052328,-0.466400979912778,0.640928510222582,0.966977397557977,chr2,4622166.0,4652086.0,-,29920.0,3413.0
Rpl22l1,3365.80320914016,-0.235923118479657,0.506250748698127,-0.46602028557262704,0.6412009804257399,0.9672001268024569,chr3,28805510.0,28807415.0,+,1905.0,477.0
Nars2,532.501434799295,0.085207138672024,0.182870793061799,0.465941757266998,0.641257190648053,0.9672001268024569,chr7,96951526.0,97064757.0,+,113231.0,3755.0
Tnfaip8l3,8.919977422149028,0.530480657826378,1.13856095397664,0.46592205360070704,0.641271294770145,,chr9,54025605.0,54068411.0,-,42806.0,2225.0
Tex2,2325.12953070538,0.0836042854362305,0.17950979722391502,0.46573661565638796,0.641404039831369,0.9672001268024569,chr11,106502138.0,106612930.0,-,110792.0,4942.0
Prss33,18.726766229512,0.358014380488336,0.7687250337758291,0.465724888299576,0.6414124352015269,0.9672001268024569,chr17,23833360.0,23835767.0,-,2407.0,1383.0
Zhx3,24.4612215081249,-0.23655757491853502,0.5079739231535639,-0.46568842244884706,0.6414385406364971,0.9672001268024569,chr2,160770446.0,160872990.0,-,102544.0,4480.0
Uhrf1,33385.1512892683,0.07691781654700901,0.165222667134842,0.46554033947554296,0.641544555893513,0.9672001268024569,chr17,56303336.0,56323486.0,+,20150.0,3651.0
1700025G04Rik,707.7481757890539,0.13573816751571302,0.29160757331962606,0.46548231230926596,0.6415861005760201,0.9672001268024569,chr1,151884523.0,152090320.0,-,205797.0,9754.0
Zfp658,190.080948316097,0.16613995318244398,0.35694702098885606,0.465447092742738,0.641611316652536,0.9672001268024569,chr7,43562369.0,43575461.0,+,13092.0,3381.0
Gata1,98.1208468022526,-0.370057821155214,0.795601156139327,-0.46512981825080296,0.6418384936129361,0.967441716081718,chrX,7959259.0,7967910.0,-,8651.0,1902.0
Gm3435,17.7031107143948,-0.26235517375170603,0.564561886171395,-0.46470578368455107,0.642142165966772,0.9677344368221129,chr17,15009839.0,15022449.0,+,12610.0,2020.0
A930015D03Rik,27.034460326740497,0.292915756737349,0.6303713891944929,0.46467171854301,0.642166564315352,0.9677344368221129,chr17,35994503.0,36038174.0,+,43671.0,799.0
Mettl1,1534.56034126521,-0.0674696784888363,0.145253426665776,-0.46449629476956894,0.642292213541592,0.9677867352108092,chr10,127041931.0,127045461.0,+,3530.0,887.0
Ints2,3887.5047682340996,-0.133284684066701,0.286981587119825,-0.46443636124658505,0.64233514393989,0.9677867352108092,chr11,86210682.0,86257568.0,-,46886.0,5922.0
Trappc8,3912.0948780429208,-0.0516018708435593,0.11114076553138601,-0.46429292255493104,0.642437893964656,0.9678406867709691,chr18,20817223.0,20896078.0,-,78855.0,5482.0
Gan,402.26240012276,0.0890056080916567,0.191750552172448,0.464173933703257,0.642523134928476,0.9678682522187859,chr8,117158134.0,117205186.0,+,47052.0,2652.0
Nat14,21.154923375628396,-0.32987266150854605,0.7109882412510509,-0.4639635965400829,0.6426738273052129,0.967994394747242,chr7,4922250.0,4925006.0,+,2756.0,1612.0
Slc23a2,3599.2255017695898,0.0823759268844419,0.17759740515366,0.463835194062487,0.642765826240989,0.9680321162283559,chr2,132052495.0,132145108.0,-,92613.0,6364.0
Ccrn4l,5172.94918993533,-0.252514565803856,0.544597312154602,-0.46367207506924196,0.6428827070727839,0.96805104395438,chr3,51224446.0,51251654.0,+,27208.0,3069.0
Gm10767,19.058988982218303,-0.34379656234113204,0.741757758518571,-0.46348900081309297,0.6430138971221689,0.96805104395438,chr13,66905414.0,66909166.0,+,3752.0,1652.0
Rundc3b,417.405593097481,-0.100716334788267,0.21732378585422304,-0.46343907728455297,0.643049673992161,0.96805104395438,chr5,8490335.0,8622952.0,-,132617.0,3675.0
Prrc2c,20821.3030655989,-0.0649666212260207,0.14021581529290397,-0.46333304905947104,0.643125660109593,0.96805104395438,chr1,162671784.0,162740556.0,-,68772.0,10444.0
Zfpl1,1579.3244256590801,-0.0695336422224705,0.150086660790202,-0.463289954326239,0.6431565454195319,0.96805104395438,chr19,6080762.0,6084891.0,-,4129.0,1234.0
Naa10,5393.71400624342,-0.12382711310916901,0.26733842456040097,-0.463184868814816,0.6432318611193859,0.96805104395438,chrX,73916869.0,73921944.0,-,5075.0,1056.0
Pih1d2,57.4425294686545,-0.18495729161322003,0.39936672554259295,-0.46312644440252504,0.643273735989455,0.96805104395438,chr9,50617320.0,50625000.0,+,7680.0,1259.0
Flnb,19318.0950526571,-0.217876202422122,0.47050360407994896,-0.46307020930938503,0.6433140427661971,0.96805104395438,chr14,7817956.0,7951587.0,+,133631.0,9099.0
Rsbn1l,1295.45109214225,0.15803284305471302,0.34157444509207696,0.46266003012055607,0.643608072439683,0.9683078339365229,chr5,20893023.0,20951822.0,-,58799.0,5554.0
Gm11110,19.2899449468759,0.5266805742233079,1.13841118606572,0.46264529079645,0.6436186391015339,0.9683078339365229,chr17,57092022.0,57105942.0,-,13920.0,1026.0
Dqx1,314.53029872305,0.229405626949156,0.49600421376774295,0.462507415424049,0.643717485823175,0.968355780879354,chr6,83057843.0,83067219.0,+,9376.0,3158.0
Sez6l2,38.5849800712567,0.25224902663279897,0.5456776512224479,0.46226746883934294,0.643889525289694,0.96841935928359,chr7,126950534.0,126970606.0,+,20072.0,3799.0
Lztfl1,860.498471948515,-0.127508509237089,0.275846115451884,-0.46224507830464706,0.643905580068134,0.96841935928359,chr9,123697592.0,123717557.0,-,19965.0,3421.0
Mtfr1,5414.16562577295,-0.0658030982802023,0.142379107958474,-0.462168215714586,0.6439606944357751,0.96841935928359,chr3,19187328.0,19220817.0,+,33489.0,3099.0
Styx,404.68342935557297,-0.14731869600338698,0.31911994010342,-0.461640522856844,0.644339129773739,0.9687679674974521,chr14,45351185.0,45376884.0,+,25699.0,4258.0
Ubtd1,335.689792055809,0.0980192553624348,0.212341725307085,0.4616109020527229,0.6443603750898871,0.9687679674974521,chr19,41981762.0,42034641.0,+,52879.0,1527.0
Rpl37,21708.8459670371,0.0553747058434096,0.12000943348205699,0.461419608748414,0.6444975858797479,0.9687679674974521,chr15,5116612.0,5119140.0,+,2528.0,867.0
2010107E04Rik,2803.12835999752,-0.161015314288125,0.34896563936444,-0.461407359708472,0.6445063722791861,0.9687679674974521,chr12,111961375.0,111966977.0,-,5602.0,365.0
Lyrm5,403.951012930999,0.159406437795406,0.345500839656052,0.46137785932472997,0.644527533501037,0.9687679674974521,chr6,145211133.0,145216542.0,+,5409.0,1623.0
Trappc10,1724.7477653678698,0.0609100184174121,0.132069854943718,0.461195466924448,0.6446583736531329,0.968863905018399,chr10,78186725.0,78244642.0,-,57917.0,5047.0
Gpld1,13.092807156919699,-0.616148654515979,1.3363669705386598,-0.46106246869273,0.644753787576693,0.968873978548298,chr13,24943151.0,24991936.0,+,48785.0,4659.0
Pga5,71.53198219833921,-0.237303341890481,0.5147585653972759,-0.460999306941764,0.644799102337234,0.968873978548298,chr19,10668956.0,10678071.0,-,9115.0,1416.0
Ppp1r9b,2230.78069772251,-0.129538119973873,0.281152440847033,-0.460739802164303,0.644985295265462,0.9689625848168031,chr11,94991211.0,95006898.0,+,15687.0,4330.0
1700007L15Rik,70.9953638195778,-0.159663514189891,0.346605349339686,-0.460649307617625,0.6450502297285989,0.9689625848168031,chr16,33379853.0,33380736.0,-,883.0,747.0
Clstn2,10.3279021912401,0.46135319260996,1.00169018895519,0.46057473428104,0.645103741944109,0.9689625848168031,chr9,97444394.0,98033167.0,-,588773.0,4351.0
Mcmdc2,68.4284488320852,-0.231331137751314,0.5023219371451471,-0.460523661510865,0.6451403917212409,0.9689625848168031,chr1,9908637.0,9940954.0,+,32317.0,2553.0
Ror1,66.95447579360729,-0.673716038939551,1.4631688598694301,-0.46044995722480797,0.6451932833748331,0.9689625848168031,chr4,100095790.0,100442545.0,+,346755.0,3542.0
Mogs,1901.3765352647101,-0.0631355708579901,0.13716760866479902,-0.46028046615784207,0.645314920326902,0.9689625848168031,chr6,83115505.0,83118898.0,+,3393.0,2770.0
4930503E14Rik,47.6426440315368,-0.724060492377544,1.5732776663133201,-0.460224223530894,0.645355285505313,0.9689625848168031,chr14,44163166.0,44171371.0,-,8205.0,1289.0
Sh3bp5,77.9243915005195,0.32608848972155796,0.7087148255648,0.46011241469611897,0.645435533501064,0.9689625848168031,chr14,31373963.0,31436033.0,-,62070.0,2473.0
Pld4,19.492540481685,0.570188041444749,1.23933285869261,0.46007659479492,0.645461243212798,0.9689625848168031,chr12,112760654.0,112768986.0,+,8332.0,1978.0
Noxred1,422.53308185968905,-0.0704009906618107,0.153066146999117,-0.45993834719192994,0.645560474316653,0.9689649789041221,chr12,87221122.0,87238601.0,-,17479.0,1412.0
Zfp119a,119.168242622274,-0.20424466002218802,0.444118616907621,-0.45988763417380496,0.645596876593125,0.9689649789041221,chr17,55864891.0,55878953.0,-,14062.0,2041.0
Pgf,18.4457913301726,-0.36916440078779994,0.802954077049422,-0.459757801024377,0.645690075905263,0.9690042679508301,chr12,85166638.0,85177313.0,-,10675.0,1682.0
Ttc8,329.497814753515,-0.14318597993527898,0.31162921523491,-0.4594754693565661,0.6458927638191171,0.9691839208967529,chr12,98920573.0,98983238.0,+,62665.0,2308.0
Relb,1313.96573640898,0.139867714552459,0.304454512522969,0.45940430770231,0.64594385542683,0.9691839208967529,chr7,19606221.0,19629438.0,-,23217.0,2200.0
Nae1,2814.89714901906,-0.0937447061200893,0.204239459927825,-0.4589940952312411,0.6462384063600041,0.969519493866775,chr8,104511027.0,104534637.0,-,23610.0,1808.0
Zfp128,98.58429333252121,0.18085258336304103,0.394094996020055,0.45890606373961107,0.6463016241449699,0.969519493866775,chr7,12881177.0,12893422.0,+,12245.0,3833.0
Vax2,89.3274574418979,0.354719851401257,0.77320797258864,0.458763830659535,0.6464037709469069,0.9695721257755351,chr6,83711263.0,83738304.0,+,27041.0,1233.0
Raet1a,20.9383588262269,0.320164135768803,0.6981655130127751,0.458579133173175,0.646536424141063,0.969602664439825,chr10,22158608.0,22374139.0,+,215531.0,1545.0
Phykpl,155.076890351611,0.20772844105071203,0.453012788117771,0.45854873526596396,0.64655825756428,0.969602664439825,chr11,51584756.0,51603269.0,+,18513.0,1896.0
4930480K23Rik,26.3771010096121,0.251818216463842,0.549842410617365,0.45798252663176703,0.646964994881356,0.9700491495152691,chr14,69732783.0,69767113.0,+,34330.0,3755.0
Apitd1,997.3191829524491,-0.06057327894557,0.132291377245761,-0.45787775595564095,0.647040268713869,0.9700491495152691,chr4,149128348.0,149137600.0,-,9252.0,930.0
Tmprss11f,46.0225479519032,-0.24445335810638397,0.533911045279594,-0.45785409436205105,0.6470572691883559,0.9700491495152691,chr5,86521225.0,86632424.0,-,111199.0,4277.0
Mmp28,106.649160264694,0.337778525899195,0.7380298966216969,0.457675938936028,0.6471852769103621,0.970140459675481,chr11,83441875.0,83462961.0,-,21086.0,2311.0
6720483E21Rik,16.3767225563087,0.35948842084700205,0.7856878228098159,0.4575461276227771,0.64727855513385,0.970179696260129,chr1,20888649.0,20890473.0,-,1824.0,1120.0
Gmppb,1265.9408420464301,0.0921260811589526,0.201394498385141,0.45744090279354793,0.647354170368582,0.970192453113813,chr9,108049289.0,108051936.0,+,2647.0,1789.0
Etv5,17323.6865069067,0.0993113600170167,0.217332902931901,0.45695501544989103,0.647703379316092,0.9702903965146309,chr16,22381312.0,22439570.0,-,58258.0,3822.0
Fam89b,684.304458879707,0.11024409576621001,0.241262150985987,0.456947330178669,0.6477089033707429,0.9702903965146309,chr19,5728086.0,5729666.0,-,1580.0,1212.0
P2ry1,24.4208675866405,0.25231947875801103,0.552266683480907,0.456879776211837,0.647757460956884,0.9702903965146309,chr3,61002784.0,61008982.0,+,6198.0,3899.0
Gm24148,29.2246534214709,0.298274143692495,0.65287775421116,0.45686063243629,0.647771221717133,0.9702903965146309,chr1,86351980.0,86352127.0,-,147.0,147.0
Phlpp2,657.896089696074,-0.16869535213128303,0.36927477147584903,-0.45682880381205604,0.647794100755063,0.9702903965146309,chr8,109868602.0,109944671.0,+,76069.0,7847.0
Gins1,2062.36667073812,-0.0947768582522157,0.20749741815837303,-0.456761626691069,0.6478423900761611,0.9702903965146309,chr2,150909593.0,150931280.0,+,21687.0,1159.0
Gm6083,25.4405150757923,-0.35573498908105106,0.7789310605912471,-0.4566963715775179,0.647889299208206,0.9702903965146309,chr5,29537948.0,29538624.0,+,676.0,676.0
Polr1e,1738.07928334577,-0.0882155850685924,0.19320045939871502,-0.45660132146237997,0.6479576292036979,0.9702922219603392,chr4,45018608.0,45034279.0,+,15671.0,3691.0
Adra2b,9.26327145824679,0.410070160278883,0.8982388250608009,0.45652687107031503,0.6480111524615401,,chr2,127363285.0,127367221.0,+,3936.0,3936.0
Oas2,341.469964104701,0.14573748627846803,0.319373041706854,0.456323694384441,0.6481572278139379,0.97049000979657,chr5,120730332.0,120749848.0,-,19516.0,3864.0
Anapc5,19639.9472229676,0.0639378843003281,0.14016251311403302,0.45616964821621003,0.64826798945175,0.97049000979657,chr5,122787460.0,122821342.0,-,33882.0,2761.0
Jarid2,21016.3107465064,0.10574797576481698,0.23183353555278197,0.456137527785497,0.648291085531559,0.97049000979657,chr13,44730773.0,44921643.0,+,190870.0,6158.0
Cdc37,14337.1369550784,-0.10738464791839099,0.235562740537948,-0.4558643173923,0.6484875501573361,0.9705624479189978,chr9,21138540.0,21149906.0,-,11366.0,2456.0
Shisa4,234.438354530933,0.239032298762392,0.524417523972094,0.455805322735767,0.6485299762187,0.9705624479189978,chr1,135371455.0,135375063.0,-,3608.0,1190.0
Col11a1,130.045830164141,-0.147440934073893,0.323534224671353,-0.45571974409713106,0.648591522202964,0.9705624479189978,chr3,114030539.0,114220326.0,+,189787.0,7275.0
Cfap43,76.56102154060041,-0.176755461143502,0.38796257788798205,-0.45559925420058794,0.648678179546381,0.9705624479189978,chr19,47736856.0,47837361.0,-,100505.0,5947.0
Gtf2ird2,179.749536872909,-0.17746238639894502,0.38971214770962603,-0.45536785917993106,0.648844614124263,0.9705624479189978,chr5,134184037.0,134218143.0,+,34106.0,3468.0
Pcmtd2,780.897305857948,0.15044285934458898,0.330387406148284,0.45535288738296203,0.648855383433396,0.9705624479189978,chr2,181837853.0,181857460.0,+,19607.0,3572.0
Vwa1,38.5040963058403,-0.23158992229786998,0.5087284620676951,-0.455232878767167,0.648941709049536,0.9705624479189978,chr4,155768494.0,155774561.0,-,6067.0,3140.0
Serac1,1125.50447482463,0.094455205756731,0.20753410063794897,0.45513101445199,0.64901498665396,0.9705624479189978,chr17,6040570.0,6079739.0,-,39169.0,5630.0
Bora,1930.47889400232,-0.0826986705655752,0.18173081207484,-0.4550613603791,0.649065095299172,0.9705624479189978,chr14,99046376.0,99074107.0,+,27731.0,2293.0
Slc1a4,2412.21477303024,0.14695272443499602,0.32299926086127,0.454963036271817,0.649135831666906,0.9705624479189978,chr11,20302179.0,20332713.0,-,30534.0,3926.0
Fam189a1,33.6924556955209,-0.44207938378986,0.971858722083717,-0.454880296636139,0.649195358699795,0.9705624479189978,chr7,64756095.0,65156528.0,-,400433.0,4754.0
Pla2r1,12.1638570674893,0.31875894066164395,0.701090329996666,0.454661727630959,0.649352618951463,0.9705624479189978,chr2,60417542.0,60553308.0,-,135766.0,7112.0
Wdr5b,61.9350760875742,-0.27217446566306697,0.5986912816503139,-0.45461571598772704,0.649385726289203,0.9705624479189978,chr16,36041189.0,36042974.0,+,1785.0,1785.0
Celsr1,1653.28802839948,0.17145698117462801,0.37721849434963,0.45452962604667796,0.649447673529908,0.9705624479189978,chr15,85898757.0,86033777.0,-,135020.0,11050.0
Inpp5b,1822.22614585147,-0.0510553207429838,0.11232600087132001,-0.45452807317045396,0.6494487909463249,0.9705624479189978,chr4,124741849.0,124801511.0,+,59662.0,3862.0
Ccdc38,47.8022665572351,0.240319179614733,0.528823879322676,0.45444086209294604,0.64951154743262,0.9705624479189978,chr10,93540631.0,93584326.0,+,43695.0,3655.0
Fen1,4340.0377109539395,-0.10718190116123101,0.235913563311452,-0.45432699865471293,0.6495934865162739,0.9705624479189978,chr19,10199131.0,10203943.0,-,4812.0,2222.0
Rhox13,63.5221365183387,-0.549691330471936,1.2100252682335302,-0.454280869088302,0.649626683755392,0.9705624479189978,chrX,38120839.0,38129966.0,+,9127.0,1254.0
Syt3,298.735804911113,0.15413577128578,0.339351145272414,0.454207311314797,0.649679621200314,0.9705624479189978,chr7,44384125.0,44400030.0,+,15905.0,2498.0
Ctnnd1,13268.3349896182,0.0476221082942142,0.104882967586057,0.454049970078696,0.64979286116637,0.9705624479189978,chr2,84600780.0,84650740.0,-,49960.0,5475.0
Eif2ak2,922.8936773057269,-0.110012333181569,0.242317178927207,-0.454001378146685,0.6498278348716011,0.9705624479189978,chr17,78852549.0,78882572.0,-,30023.0,4326.0
Oxct2b,23.904866449009102,-0.45144049874272496,0.9944497524704109,-0.45396008960860795,0.649857552616151,0.9705624479189978,chr4,123116247.0,123118000.0,+,1753.0,1753.0
