,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,strand,length,exon_length
Fam122a,331.94595718478297,-0.25535381687180103,0.322932103590061,-0.790735309475314,0.42909846677565905,0.735546668736203,chr19,24475778.0,24477474.0,-,1696.0,1696.0
Cml2,17.2375559630884,0.607561768550411,0.7684480298626651,0.7906348184131509,0.429157122548673,0.735560299718053,chr6,85865421.0,85869137.0,-,3716.0,3280.0
Zcchc24,812.7426797517791,0.214403605204207,0.271233715602401,0.790475493535247,0.42925012866840007,0.735581355257999,chr14,25711639.0,25768856.0,-,57217.0,4375.0
Ndufb8,4447.02197183966,0.14872499327471803,0.188154677142321,0.7904400546058321,0.42927081778549797,0.735581355257999,chr19,44550253.0,44555415.0,-,5162.0,641.0
Kcnk5,2750.60740708218,-0.21087361008249103,0.26686386003057,-0.790191710703482,0.429415816305836,0.735675271590838,chr14,20140057.0,20181782.0,-,41725.0,3364.0
Snrnp48,1821.6976458239499,-0.102568692470546,0.12980958793936803,-0.790147277244687,0.42944176230686604,0.735675271590838,chr13,38204938.0,38227663.0,+,22725.0,1789.0
Pcyt2,2524.32245920806,0.0974275334871724,0.123312625414569,0.7900856312127621,0.429477760743283,0.735675271590838,chr11,120610086.0,120617890.0,-,7804.0,1835.0
Particl,23.572415815225302,0.47517459682990604,0.601592722261236,0.7898609461960309,0.429608981260287,0.735813163062926,chr6,72438682.0,72440615.0,+,1933.0,1933.0
Pmp22,50.0670668527775,0.356695440968872,0.451646375861901,0.7897670833473891,0.4296638059271579,0.735820190365397,chr11,63128981.0,63159547.0,+,30566.0,2352.0
Chst8,332.650411841145,-0.16077739754387302,0.20367161880733498,-0.7893951964704621,0.42988106253307795,0.7361053557799059,chr7,34674467.0,34812711.0,-,138244.0,2397.0
Eif3f,11771.2032344532,-0.0932068643368854,0.11810438867992401,-0.7891905235586679,0.43000065982397795,0.7361790569955731,chr7,108934414.0,108941942.0,+,7528.0,1507.0
Nckap5l,712.0762080210361,0.18117810632041897,0.229587023270302,0.789147852259537,0.43002559653825606,0.7361790569955731,chr15,99422033.0,99457748.0,-,35715.0,4854.0
Selplg,40.1627726950699,0.848490924080769,1.07557787288101,0.788869821027486,0.43018809598983704,0.73633812895373,chr5,113817797.0,113830501.0,-,12704.0,2604.0
Fam83b,9.901811162119829,0.750853836003544,0.9519599450405809,0.788745198697973,0.43026094491680295,0.73633812895373,chr9,76490704.0,76545804.0,-,55100.0,3136.0
Rrp1b,8338.0429595114,0.140193247780675,0.17774591943404197,0.7887283613995871,0.43027078783627004,0.73633812895373,chr17,32036161.0,32062862.0,+,26701.0,5077.0
Pde7a,1707.95195493949,0.10527641031946901,0.133516219530247,0.7884915457452659,0.430409241792675,0.7364881895124251,chr3,19223108.0,19311322.0,-,88214.0,6486.0
Aars,32926.731660124504,0.114715862700765,0.145523313801599,0.7882988622507929,0.430521913017799,0.7365941021522829,chr8,111033841.0,111055569.0,+,21728.0,3715.0
Polr2k,1100.9796311277698,-0.126679226442951,0.16074937886271698,-0.7880542204218229,0.43066499141819997,0.736752008314131,chr15,36174009.0,36177012.0,+,3003.0,626.0
Sh3bp5,65.5925700790949,0.3807719364668039,0.483294093786696,0.78786796975603,0.430773938332095,0.7368498869225469,chr14,31373963.0,31436033.0,-,62070.0,2473.0
Efna4,695.9825210155909,0.15520885334086498,0.19701986728812304,0.7877827524565642,0.430823791333635,0.7368498869225469,chr3,89333392.0,89338028.0,-,4636.0,1596.0
Wnk1,17312.8012032609,0.121797116837119,0.15467709459278198,0.7874282689222629,0.43103120378351795,0.737117726427854,chr6,119923968.0,120038655.0,-,114687.0,12052.0
Nsun2,18309.343402592902,-0.14887285444731,0.189126472934141,-0.787160317313968,0.431188023821401,0.7371513206044871,chr13,69612015.0,69635779.0,+,23764.0,4279.0
Tmem132c,89.89101408421,0.305721451762747,0.388406654029978,0.787116926527088,0.431213421611772,0.7371513206044871,chr5,127241825.0,127565790.0,+,323965.0,5113.0
Ctdsp2,6000.91418223336,-0.1595647724688,0.202731177937112,-0.787075644172984,0.43123758608517604,0.7371513206044871,chr10,126978716.0,126999975.0,+,21259.0,5065.0
Churc1,632.707373805196,-0.18362581186107602,0.233334016623655,-0.7869654605794008,0.43130208548890897,0.7371513206044871,chr12,76765572.0,76783178.0,+,17606.0,639.0
Pla2g7,44.0621619482489,-0.38240336965071203,0.485932580400771,-0.786947377217075,0.43131267168346293,0.7371513206044871,chr17,43568450.0,43612201.0,+,43751.0,1915.0
Fam171b,70.6095301098404,0.395406285539348,0.502502778509947,0.7868738292588789,0.431355729000585,0.7371513206044871,chr2,83812727.0,83881358.0,+,68631.0,3394.0
Bach1,2185.91935787053,-0.20374711686452898,0.258979975071314,-0.7867292318968829,0.431440388167008,0.7372091532554509,chr16,87698953.0,87733346.0,+,34393.0,5858.0
EU599041,1294.23521782864,-0.134712473598776,0.17131641606495498,-0.7863372156215309,0.43166995512583894,0.7375145494064941,chr7,43214038.0,43226842.0,+,12804.0,1428.0
Pomk,879.347562152633,0.149629747126449,0.190320662476242,0.786198120475374,0.431751427046395,0.7375556946280929,chr8,25980603.0,25994121.0,-,13518.0,3601.0
2610507B11Rik,19737.4692963574,0.180821657038709,0.23001714829567604,0.7861225059892979,0.43179572030581104,0.7375556946280929,chr11,78261753.0,78290625.0,+,28872.0,7443.0
Zfp703,55.99333437546329,0.30398739788866497,0.386740584107285,0.7860240439734579,0.431853401079029,0.737567375730336,chr8,26977335.0,26981462.0,+,4127.0,3305.0
Smug1,846.221504364368,0.167351774841308,0.21294676213244698,0.785885510375687,0.431934564045935,0.7376191548692621,chr15,103153289.0,103163284.0,-,9995.0,3611.0
1810055G02Rik,2145.62600068193,-0.12437386548259899,0.158389483766446,-0.785240677127244,0.432312470129063,0.7381776134842659,chr19,3708332.0,3717881.0,+,9549.0,1882.0
Lmod1,52.9892061661758,0.6154635587663271,0.783967255506167,0.785062838331117,0.43241672666001496,0.738268736454847,chr1,135324812.0,135368065.0,+,43253.0,3942.0
Slit3,189.34627659690102,0.49953202259270796,0.636383717451578,0.7849541226370509,0.432480467510586,0.7382906733556222,chr11,35121455.0,35708507.0,+,587052.0,4996.0
Rprm,33.611839434149296,0.7404145416574499,0.9434352836848721,0.784806922596256,0.43256678069952503,0.738351133969645,chr2,54084092.0,54085552.0,-,1460.0,1460.0
Mypop,276.627425385372,0.217608213809983,0.27737371517632503,0.7845307680709781,0.432728735393769,0.7385406781596949,chr7,18991244.0,19001766.0,+,10522.0,2175.0
Vcl,5397.74125726772,-0.140590303427586,0.17928547062679998,-0.7841700888313399,0.43294031363785296,0.738814860598086,chr14,20929432.0,21033673.0,+,104241.0,5229.0
Ttk,2994.02464098398,-0.0885843327040477,0.11298212017178802,-0.784056207914637,0.433007129816365,0.738841970388851,chr9,83834688.0,83872390.0,+,37702.0,3117.0
Gps2,1633.8228948578198,0.284459971145747,0.36292766915245006,0.7837924614842671,0.433161897954742,0.7389608314882641,chr11,69914191.0,69916591.0,+,2400.0,1220.0
Eva1b,601.482523812497,0.233482170388249,0.297898606429104,0.7837638892876608,0.433178666228455,0.7389608314882641,chr4,126148002.0,126149874.0,+,1872.0,1363.0
Rapgefl1,176.66633212175302,0.295449860122867,0.37710569625001,0.7834669777223221,0.433352938073307,0.739170966831787,chr11,98836784.0,98853005.0,+,16221.0,4163.0
Gna12,1245.38733724854,-0.123204210067532,0.15727251733169198,-0.783380416094509,0.433403752937973,0.739170966831787,chr5,140759943.0,140830431.0,-,70488.0,1880.0
Nup62-il4i1,13.401647019169099,0.5738648813365761,0.7331709181445659,0.782716372314458,0.433793685703248,0.739749030033739,chr7,44816369.0,44840803.0,+,24434.0,2300.0
Dffa,851.007472558648,0.13814325895343102,0.176532664233513,0.7825365325631659,0.43389932418850197,0.7397873491497859,chr4,149104141.0,149120653.0,+,16512.0,2672.0
Sertad3,654.000503472218,0.169719378336544,0.216892529236928,0.7825044916653021,0.433918146681983,0.7397873491497859,chr7,27473839.0,27477364.0,+,3525.0,1257.0
Smok4a,20.919088080019897,-0.852807766038035,1.09005839295441,-0.7823505342008759,0.434008595903019,0.739854606435382,chr17,13521455.0,13528434.0,+,6979.0,2318.0
Ilvbl,429.304036498725,-0.150926432340833,0.19295190817596697,-0.7821971483339349,0.434098720148011,0.7399212939945009,chr10,78574499.0,78584502.0,+,10003.0,2329.0
Grasp,1209.0840725006099,0.191557710172992,0.245017872453143,0.7818111726099741,0.43432555401082396,0.7400734778883671,chr15,101224206.0,101232756.0,+,8550.0,2014.0
Hist1h4h,10.334855877764902,-0.777918976571573,0.9951272106283828,-0.7817281733059519,0.43437434077054904,0.7400734778883671,chr13,23531043.0,23531478.0,+,435.0,435.0
Parp14,248.72214884411702,0.21397537142502104,0.273739911031392,0.7816740007652091,0.434406184946426,0.7400734778883671,chr16,35832877.0,35871382.0,-,38505.0,7251.0
Tmem177,682.2350826100991,0.168740877206726,0.21589519369482604,0.7815870020953151,0.434457328085851,0.7400734778883671,chr1,119907898.0,119913168.0,-,5270.0,3292.0
Vgll4,174.86542920509103,0.22755499392565898,0.291160392794359,0.781545153658235,0.43448193039559996,0.7400734778883671,chr6,114862091.0,114921752.0,-,59661.0,1291.0
Prr5,1536.41650583039,0.18244053425967605,0.23345664352074802,0.781475016124192,0.43452316540867403,0.7400734778883671,chr15,84680997.0,84703673.0,+,22676.0,1835.0
Gng5,3545.45995106015,-0.132830615299364,0.16998234945287302,-0.781437694718951,0.434545108199704,0.7400734778883671,chr3,146499835.0,146505543.0,+,5708.0,535.0
Igsf11,49.3501804885236,-0.305363626369714,0.390858015006171,-0.7812648446390259,0.43464674222485705,0.7401025486578471,chr16,38902344.0,39027157.0,+,124813.0,3412.0
Bcs1l,761.082787499035,0.25797677031139704,0.3302331942093,0.781195757528521,0.434687368557151,0.7401025486578471,chr1,74588288.0,74592443.0,+,4155.0,1901.0
Aktip,1860.34588562786,0.12931460956999,0.16554423259527498,0.7811483827777921,0.4347152283114021,0.7401025486578471,chr8,91111780.0,91135494.0,-,23714.0,3226.0
Fbrs,2281.17577790642,-0.187939107210318,0.24069226390739804,-0.7808273691863391,0.43490403450866794,0.7401939366457829,chr7,127485220.0,127491513.0,+,6293.0,2650.0
P2rx4,828.651674449961,0.25042840382557,0.32073303280405296,0.7808001615429659,0.434920039034063,0.7401939366457829,chr5,122707556.0,122729042.0,+,21486.0,1993.0
Prdx6,15597.9100941776,-0.12573340167822,0.161032154331533,-0.780796867558265,0.43492197669874294,0.7401939366457829,chr1,161240111.0,161251210.0,-,11099.0,2489.0
Abcg4,45.872257893847895,0.525965239597075,0.673806059925822,0.7805884673328369,0.435044576881935,0.7403157392171541,chr9,44273189.0,44288244.0,-,15055.0,3626.0
Ecsit,2594.9561263248497,0.131966465958366,0.16911726503221097,0.7803252135920641,0.43519947545992405,0.740492468976908,chr9,22072245.0,22085427.0,-,13182.0,1673.0
Ush1c,84.0212928906608,-0.4744920274311,0.6081463608424781,-0.7802266986746029,0.43525744984905695,0.7405042599929941,chr7,46195350.0,46238490.0,-,43140.0,3135.0
Pdcd2l,1833.4938259044898,0.0940958959560889,0.120643151535102,0.7799522373112979,0.435418989294189,0.740648495861335,chr7,34184496.0,34196647.0,-,12151.0,1283.0
Trim16,309.22476627078703,0.259657536133837,0.33293304538744606,0.7799091731241751,0.435444338677971,0.740648495861335,chr11,62820252.0,62842948.0,+,22696.0,3896.0
Gpx4,13453.3839258102,0.14181242636580402,0.18186351588391503,0.7797739182405551,0.435523960902304,0.740673151211002,chr10,80047165.0,80056439.0,+,9274.0,1534.0
Ssb,16061.6098424015,-0.12952667874347598,0.166133261117923,-0.779655307262865,0.435593792056917,0.740673151211002,chr2,69861561.0,69871846.0,+,10285.0,2088.0
Cant1,1563.02697743824,-0.17210233962338298,0.22075965024323602,-0.779591467162399,0.435631380019731,0.740673151211002,chr11,118406288.0,118419118.0,-,12830.0,3273.0
Atp11b,5864.174099553361,0.130830070604188,0.16783033899235503,0.779537665178329,0.43566305916340203,0.740673151211002,chr3,35754137.0,35856276.0,+,102139.0,4864.0
Gm11944,38.3631296755241,-0.39015439966975396,0.500681547728553,-0.7792466118229658,0.43583445731043396,0.740877721139262,chr11,3308999.0,3320722.0,+,11723.0,869.0
Cacnb4,20.9664536473365,-0.612708670861459,0.786386214636819,-0.7791447248912281,0.435894466600726,0.740892914701434,chr2,52428319.0,52676609.0,-,248290.0,8682.0
2900009J06Rik,22.864588971426898,0.43372326486163304,0.5567378250333399,0.779044004843141,0.43595379330322104,0.7409069446403271,chr1,127753616.0,127774054.0,-,20438.0,464.0
Amph,1248.09530390165,-0.201958732474536,0.25939332493673606,-0.7785810699785459,0.436226533729287,0.741283627130229,chr13,18948350.0,19150919.0,+,202569.0,3231.0
Mesdc2,5993.88891956089,0.142637716301176,0.18326188500682802,0.7783272353433521,0.436376123431075,0.741294773742511,chr7,83891999.0,83901532.0,+,9533.0,4492.0
Kctd12,70.4323129187456,0.27711133779948,0.356052591658745,0.7782876583161479,0.43639944960875,0.741294773742511,chr14,102976580.0,102982637.0,-,6057.0,6057.0
Pirt,255.261627094934,-0.247967231122013,0.318624822165389,-0.778242038510423,0.43642633821180205,0.741294773742511,chr11,66911990.0,66928700.0,+,16710.0,3014.0
Tmem132d,60.2218731540035,0.609736975637999,0.7834989228755409,0.778223119184627,0.436437489662562,0.741294773742511,chr5,127783490.0,128433077.0,-,649587.0,4278.0
Itprip,102.912798105559,-0.292325321933861,0.375895273016999,-0.777677568508932,0.436759119391054,0.741624293045139,chr19,47894595.0,47919299.0,-,24704.0,3766.0
Dnajc8,13858.341653232701,0.119138738414812,0.153207666872068,0.7776290889821841,0.43678770712884596,0.741624293045139,chr4,132535558.0,132553742.0,+,18184.0,1392.0
Dlgap5,6435.2469792079,-0.0903268249834815,0.116179211382776,-0.7774783793796091,0.43687658547749697,0.741624293045139,chr14,47387778.0,47418407.0,-,30629.0,2964.0
Kat2a,10619.7181456718,0.163051423953327,0.20972078414238798,0.777469074513019,0.43688207320097106,0.741624293045139,chr11,100704745.0,100712467.0,-,7722.0,3048.0
Dph6,1370.19552272503,-0.102932716689076,0.132396064698147,-0.777460545551371,0.43688710335450204,0.741624293045139,chr2,114516417.0,114654928.0,-,138511.0,2700.0
Cops2,8250.877157685309,-0.10780330607150901,0.13872334855218302,-0.777110033722668,0.437093854709685,0.741735867022201,chr2,125830301.0,125859082.0,-,28781.0,3364.0
Setd3,4769.48455951762,-0.11038144641923599,0.14204249061293098,-0.7771015978593871,0.437098831344779,0.741735867022201,chr12,108106430.0,108179284.0,-,72854.0,2725.0
Yipf5,2219.3145974902,0.138895251849426,0.17873787761713003,0.7770890742417249,0.43710621956109497,0.741735867022201,chr18,40204864.0,40219399.0,-,14535.0,2329.0
Gm13375,175.840000198125,-0.166783881510788,0.21478937938187398,-0.7764996667468509,0.43745401750178003,0.7422392318009742,chr2,20968873.0,20970348.0,+,1475.0,1385.0
Tbc1d4,231.327725828381,-0.264761733850488,0.341137971975797,-0.776113348851333,0.437682062584788,0.74253931492428,chr14,101442359.0,101609191.0,-,166832.0,6641.0
Ikbke,77.5478932965059,-0.5901255217215239,0.760523697685373,-0.7759462637621279,0.43778071480277503,0.742543739399764,chr1,131254601.0,131279563.0,-,24962.0,3203.0
Trpm5,15.2177306591523,-0.679150116236896,0.875266143173905,-0.775935550042128,0.437787040951691,0.742543739399764,chr7,143071528.0,143094642.0,-,23114.0,4383.0
Prr14,4382.947235345589,-0.14805373240749,0.190850437985504,-0.775757886490864,0.43789195392511404,0.742634858030353,chr7,127471613.0,127476758.0,+,5145.0,2278.0
Cwc27,2066.9948157141503,-0.11314227946278699,0.145873702852552,-0.775618067206742,0.43797452946334997,0.742688077022187,chr13,104631326.0,104816953.0,-,185627.0,1884.0
Arl16,475.82619174438105,-0.21449477895623603,0.27658630869405604,-0.77550758014381,0.438039788089368,0.7427119221379691,chr11,120464325.0,120467600.0,-,3275.0,2023.0
Dok3,37.518700875922,-0.440864511581656,0.5686881887681949,-0.7752306453499409,0.438203382800052,0.742902474498113,chr13,55523234.0,55528538.0,-,5304.0,1546.0
Tmtc1,206.57064982894298,-0.249694145134138,0.32216394508380397,-0.775053040367958,0.438308318532456,0.742960447603826,chr6,148232429.0,148444352.0,-,211923.0,8346.0
Haus6,2882.39351924721,-0.10591872698273198,0.136669428604027,-0.7749994132895041,0.43834000627567,0.742960447603826,chr4,86581284.0,86612022.0,-,30738.0,3695.0
Fastk,3345.73562914487,-0.0959981949666735,0.12388345737197198,-0.7749072959630909,0.43839444062346705,0.7429659053883929,chr5,24441039.0,24445235.0,-,4196.0,1840.0
Itgb3bp,188.351911784463,0.233699963771454,0.30174789254611895,0.774487476281994,0.4386425713952479,0.7432639890489849,chr4,99765401.0,99829118.0,-,63717.0,2738.0
Ina,781.773713346361,-0.418409699018411,0.5402764238514121,-0.774436345076354,0.438672797562378,0.7432639890489849,chr19,47014697.0,47024346.0,+,9649.0,2259.0
Mgea5,7410.764627628,-0.0945031220475229,0.12214685111137301,-0.7736844723189409,0.43911740466816096,0.7438255862182991,chr19,45750258.0,45783291.0,-,33033.0,4797.0
Seh1l,8716.93980849457,-0.107492594243139,0.138938142819679,-0.773672312452369,0.439124597323573,0.7438255862182991,chr18,67774875.0,67795487.0,+,20612.0,4121.0
Gm10364,38.2633394017198,0.5574469564554051,0.720573458290004,0.7736157223696322,0.439158071686754,0.7438255862182991,chr14,55038461.0,55042976.0,+,4515.0,1325.0
Focad,938.449131189438,-0.171700936289339,0.22211623351530302,-0.773022905944017,0.439508824606335,0.744332771254272,chr4,88094629.0,88411011.0,+,316382.0,5796.0
Slc4a4,101.041276283094,0.24390174066785897,0.315592040588963,0.7728386945776129,0.43961785006978293,0.7444305067074058,chr5,88887259.0,89239656.0,+,352397.0,7492.0
Snord35a,51.1546839990281,0.306832241740211,0.397214568372796,0.7724596884680229,0.439842213587543,0.7447088553468009,chr7,45126346.0,45126435.0,-,89.0,89.0
Abca7,1528.15319710192,0.255093277109955,0.330265888532042,0.77238760031739,0.43988489566876204,0.7447088553468009,chr10,79997614.0,80015572.0,+,17958.0,6594.0
Bcr,1854.5206368560102,0.11865029060500099,0.153749449086516,0.771711972367689,0.440285038178357,0.745299305583831,chr10,75060895.0,75184923.0,+,124028.0,6537.0
Pcgf6,4280.49361504517,-0.142394355260732,0.18455165325543899,-0.771569112218373,0.440369674224963,0.745355601911275,chr19,47033618.0,47050845.0,-,17227.0,2098.0
Sync,75.1797841955246,-0.29604966347211203,0.38389282373041206,-0.771177904799837,0.44060148884518197,0.7456296102654959,chr4,129287620.0,129308559.0,+,20939.0,2038.0
Naga,953.506993524636,0.24102861112243898,0.31259722051865,0.7710516770511671,0.44067630152906,0.7456296102654959,chr15,82329531.0,82338826.0,-,9295.0,1913.0
Rps27l,4924.82194810063,-0.193535612016525,0.25100732170418805,-0.7710357239881891,0.44068575711148905,0.7456296102654959,chr9,66946117.0,66949509.0,+,3392.0,464.0
1500011B03Rik,591.940907829596,0.201909156696113,0.261919871274164,0.770881398627313,0.440777233711503,0.7456974145134421,chr5,114808195.0,114813976.0,-,5781.0,1739.0
Vars2,2749.0123091306,0.0930682827636188,0.12076369031655801,0.770664448226604,0.44090584980606196,0.7457579802336851,chr17,35655634.0,35667592.0,-,11958.0,4424.0
Zfp943,137.05665675570899,-0.18648176154948898,0.24198059521539003,-0.7706475859500199,0.44091584727816296,0.7457579802336851,chr17,21962558.0,21994366.0,+,31808.0,2734.0
Gm13078,20.1841595076188,-0.834258653063163,1.08289271729199,-0.77039824882137,0.441063691885868,0.745921074631417,chr4,143719450.0,143729158.0,+,9708.0,2110.0
Arhgap31,22.562531548257102,-0.511183107862894,0.663674889858486,-0.770231201563,0.44116275855168496,0.746001648013672,chr16,38598342.0,38713035.0,-,114693.0,7722.0
Paqr9,63.134489139342,-0.55222150171885,0.717049497786165,-0.7701302398562321,0.44122263964273206,0.7460159479367259,chr9,95559816.0,95562121.0,+,2305.0,2305.0
Alg14,346.450990472747,-0.209832850751839,0.272499241241946,-0.770030954198266,0.4412815311984221,0.746028571622831,chr3,121291816.0,121362011.0,+,70195.0,910.0
Ercc5,850.9638445251061,0.341428155821682,0.443588140321192,0.76969631238216,0.44148005805581203,0.7462379753499492,chr1,44147743.0,44181260.0,+,33517.0,4010.0
Anxa3,26.570848294818102,-0.533494030667482,0.69318374762294,-0.769628590538851,0.441520240383095,0.7462379753499492,chr5,96793384.0,96845968.0,+,52584.0,1597.0
Cacng7,399.114074603394,0.188548297187353,0.245021034537553,0.7695188192442919,0.441585376934979,0.7462379753499492,chr7,3336584.0,3366948.0,+,30364.0,828.0
Kri1,3968.0612605728797,0.131765543747553,0.17125995844437,0.7693890909727981,0.441662362735512,0.7462379753499492,chr9,21273456.0,21287969.0,-,14513.0,2598.0
Ndufa12,1591.8747166991,-0.143735900070894,0.18681831425735498,-0.769388700686422,0.44166259435821703,0.7462379753499492,chr10,94199008.0,94220948.0,+,21940.0,561.0
Lurap1,88.4659838070869,0.23819539336786497,0.30963848933607896,0.7692693304330429,0.441733440117945,0.7462707599616891,chr4,116136727.0,116144616.0,-,7889.0,1427.0
Psmg1,3545.7372988155394,0.0989417049211148,0.12863527211885498,0.769164656717914,0.441795568895764,0.7462888120599499,chr16,95979934.0,95990903.0,-,10969.0,985.0
Gfer,2473.55385597952,-0.25114542711464605,0.326740582646458,-0.7686386095062799,0.442107878415538,0.7467294204417521,chr17,24693190.0,24696156.0,-,2966.0,1775.0
Igfbp7,45.4279794978428,-0.438164985097291,0.570304214105063,-0.768300451338716,0.4423087065868211,0.7469816538364391,chr5,77349239.0,77408045.0,-,58806.0,1213.0
Ddx41,5214.0756195676295,0.12126674872884698,0.157901113367287,0.7679917268649911,0.44249210000051903,0.747204387697303,chr13,55530409.0,55536658.0,-,6249.0,2205.0
Bco2,15.3870932257911,-0.613388092117359,0.798940742089502,-0.7677516739390959,0.44263473010482296,0.7472872284278291,chr9,50533086.0,50555138.0,-,22052.0,2075.0
Ddx10,5214.1310927206205,-0.14602721625836598,0.190205045221504,-0.7677357668841529,0.44264418238645703,0.7472872284278291,chr9,53098453.0,53248112.0,-,149659.0,3368.0
Gclc,3560.2277236942,0.11471077725217402,0.149464814027599,0.7674768004661809,0.442798081508452,0.747460061489774,chr9,77754534.0,77794489.0,+,39955.0,3427.0
Cmpk1,2484.4166074545496,-0.104223501339438,0.135821769138091,-0.7673549093111329,0.442870529835307,0.747495378280488,chr4,114960612.0,114987228.0,-,26616.0,1880.0
Xrcc6,4811.80692793872,0.0890780738244902,0.11610580877758699,0.7672146188234991,0.442953922543771,0.7475034734174141,chr15,82016368.0,82040084.0,+,23716.0,2113.0
Cct7,30323.158253637597,-0.0987604022305451,0.12873281623702398,-0.7671734769532779,0.4429783801592,0.7475034734174141,chr6,85451504.0,85468477.0,+,16973.0,2452.0
Adgrg1,201.354455315894,0.31740691505691804,0.413857913708766,0.7669465885344391,0.443113272427764,0.747644131554963,chr8,94977108.0,95014208.0,+,37100.0,3864.0
Rps6kb1,3129.9872241232,-0.14175810723198498,0.18485800800326102,-0.7668486140426449,0.44317152858781106,0.7476554675221959,chr11,86499010.0,86544807.0,-,45797.0,7887.0
Stk25,3201.1707194809997,0.103894514108454,0.135522516954017,0.7666217868703391,0.443306418041939,0.7477423902641779,chr1,93620750.0,93635727.0,-,14977.0,3254.0
Slc5a6,1220.05745702025,-0.162341396002682,0.21177120310866798,-0.7665886278191372,0.4433261390130421,0.7477423902641779,chr5,31036035.0,31048924.0,-,12889.0,3889.0
BC027231,2238.11822174683,-0.16119099510792098,0.210350168849736,-0.7662983870627071,0.443498777820534,0.747889760502443,chr16,44724300.0,44737284.0,+,12984.0,2866.0
Ptafr,17.2918607265208,0.5584992552857709,0.7288559199630881,0.7662683940524959,0.44351662022489297,0.747889760502443,chr4,132564066.0,132580866.0,+,16800.0,1820.0
Fbxo9,734.161087787343,0.135843764610665,0.177316172202682,0.766110405628359,0.443610612003245,0.74789965674805,chr9,78081499.0,78109065.0,-,27566.0,2218.0
Gtsf1l,2498.87306885308,0.102211868538887,0.133421016491261,0.766085218257815,0.44362559773329896,0.74789965674805,chr2,163087030.0,163089601.0,-,2571.0,880.0
Afm,19.9819910678584,0.515375484706818,0.6729178382520861,0.7658817398057289,0.44374667191314004,0.748013650956002,chr5,90518948.0,90553544.0,+,34596.0,2022.0
Megf8,2556.50094236605,0.124056443759124,0.16201167633114,0.765725326522524,0.44383975410410903,0.748013650956002,chr7,25317163.0,25365917.0,+,48754.0,10040.0
Lmo2,45.2882593794332,0.359086293488898,0.4689747398693839,0.765683656200563,0.44386455416566106,0.748013650956002,chr2,103957994.0,103981878.0,+,23884.0,1900.0
Pcdhga8,23.7943653376211,-0.49234741982963204,0.6430660164388989,-0.765625001545097,0.4438994637816379,0.748013650956002,chr18,37725705.0,37841872.0,+,116167.0,4729.0
Usmg5,4409.11825088908,-0.13346618148863698,0.17434384915967002,-0.7655342137502339,0.44395350123776794,0.748017821423496,chr19,47083470.0,47090625.0,-,7155.0,341.0
Taf1c,1571.1077630766902,0.13129694756707902,0.171620330624305,0.765043087199865,0.444245887901909,0.748347621480117,chr8,119597973.0,119605240.0,-,7267.0,3255.0
Ibtk,3238.64525462644,0.0969867768797801,0.126788819123459,0.7649473948119999,0.444302870079293,0.748347621480117,chr9,85687359.0,85749334.0,-,61975.0,5650.0
Morn4,783.535018848516,0.194360770782065,0.254085130562487,0.7649435067364809,0.444305185409201,0.748347621480117,chr19,42074938.0,42086370.0,-,11432.0,1816.0
Sod1,22315.1008166977,-0.21712419285073298,0.283874840207207,-0.764858881795403,0.44435558085267296,0.748347621480117,chr16,90220741.0,90226324.0,+,5583.0,648.0
Icam2,30.641202928638602,-0.479751829415361,0.62751706206021,-0.7645239602574009,0.444555063739072,0.748596669722893,chr11,106377655.0,106382641.0,-,4986.0,1142.0
Rad52,672.851593276187,0.17192500274150302,0.22490454008656896,0.7644354474806351,0.444607791439921,0.748598564347601,chr6,119902697.0,119922823.0,+,20126.0,1978.0
Rhbdd1,535.3540224015701,-0.28546717107793895,0.37350163318376295,-0.7642996595345249,0.44468868823583096,0.748647882121063,chr1,82316578.0,82445367.0,+,128789.0,3758.0
Pfkfb2,518.498867139816,-0.194156200752205,0.254171042010642,-0.763880099071537,0.44493869791132107,0.7489129936762579,chr1,130689042.0,130729253.0,-,40211.0,9621.0
Pitpnm1,188.29879753001202,0.327779759799453,0.429108538079556,0.763862125108037,0.4449494101120611,0.7489129936762579,chr19,4099997.0,4113965.0,+,13968.0,4728.0
Gm13212,591.851392683311,0.152866092493185,0.20019970992701103,0.763568001916272,0.445124723821757,0.7490146907301691,chr4,145617145.0,145624394.0,+,7249.0,1659.0
Rab34,1036.75079768023,0.23261442888325895,0.30465838364665804,0.7635254480738141,0.44515009152913704,0.7490146907301691,chr11,78188426.0,78192193.0,+,3767.0,1806.0
Syne4,864.7372614778909,0.11222300804705801,0.14699651671833,0.76343991376405,0.445201083762007,0.7490146907301691,chr7,30314815.0,30319045.0,+,4230.0,1354.0
1700008O03Rik,182.16155907018,0.182985780435445,0.23975225172971,0.763228620858746,0.44532706265694,0.7490146907301691,chr7,44360044.0,44375030.0,-,14986.0,911.0
Baz2b,3339.22528539727,-0.0983425342797019,0.12885272114286697,-0.763216588733608,0.445334237166769,0.7490146907301691,chr2,59899362.0,60125740.0,-,226378.0,7980.0
2410018L13Rik,190.298243444902,-0.23009255646485802,0.301490348300287,-0.76318382250726,0.44535377533056797,0.7490146907301691,chr12,22953996.0,23010243.0,-,56247.0,1407.0
